2018年07月06日,16368,230797,152146,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3192657,17965,60284,80941,33822,57753,37574,2655672,742068,29597,425587,248484,218488,2033804,792278,45312,181036,694306,171013,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6756816,244736,2460536,1729206,157633,402366,207472,4195117,503599,4429573,327579,635357,780574,1220811,226946,577932,6444194,2863395,537299,653872,468277,369333,10594295,769717,260141,2099808,297773,12198221,26336105,2013497,4176274,2212813,540854,2140009,1136048,1434646,883913,21191295,50446510,2899955,6562070,1680798,3243644,19431095,3279857,77913308,1267673,2308453,1617177,6253983,10485511,3046214,7868153,9627571,26286282,9422371,4858970,8669637,13311951,56227673,24936123,23858325,8508788,12642930,778058936,5561561,10057009,14857011,15791798,24008214,14133588,10470569,24729835,6584471,10612556,11599934,22176150,11288421,17046449,27745961,79369196,16718084,15608346,33234918,41558141,28635008,20313778,10857988
2018年07月20日,16452,230797,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3200515,17965,60284,80941,33822,57753,37574,2694762,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6812686,251405,2460536,1729206,157633,402366,207472,4195117,505688,4438472,327579,635357,780574,1220811,226946,577932,6444121,2875967,537299,653872,468277,369333,10650802,769717,260141,2099808,297773,12198221,26337016,2023496,4186122,2212813,540854,2228931,1136048,1434646,883913,21485512,50446510,2899955,6566708,1680798,3252593,19448314,3279857,77913308,1267673,2308453,1617177,6253983,10580970,3046214,7875033,9681843,26375221,9525092,4858970,8669637,13385655,58598017,25565851,24529143,8508788,12642930,778199718,5561561,10057009,14929891,16044860,24008214,14413292,10470569,25739918,6584471,10612556,11599934,22176150,11501028,17046449,29625544,79369196,17797386,15608346,33244291,45749526,29660759,24798294,18885000
2018年07月21日,16452,230797,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3200680,17965,60284,80941,33822,57753,37574,2696199,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6812686,251405,2460536,1729206,157633,402366,207472,4195117,505688,4438472,327579,635357,780574,1220811,226946,577932,6444114,2875967,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023496,4188274,2212813,540854,2230962,1136048,1434646,883913,21508131,50446510,2899955,6566708,1680798,3252593,19448600,3279857,77913308,1267673,2308453,1617177,6253983,10583835,3046214,7875082,9738635,26375221,9525248,4858970,8669637,13385655,58760917,25616949,24548465,8508788,12642930,778209983,5561561,10057009,14945610,16044860,24008214,14535689,10470569,25815945,6584471,10612556,11599934,22176150,11501028,17046449,29625544,79369196,17899036,15608346,33244291,46030579,29708724,24798294,19706529
2018年07月22日,16452,230797,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3202699,17965,60284,80941,33822,57753,37574,2696270,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6812686,251405,2460536,1729206,157633,402366,207472,4195117,506576,4442513,327579,635357,780574,1220811,226946,577932,6444107,2875967,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023496,4190246,2212813,540854,2262601,1136048,1434646,883913,21526788,50446510,2899955,6566708,1680798,3252593,19448600,3279857,77913308,1267673,2308453,1617177,6253983,10583835,3046214,7875082,9738635,26375221,9530823,4858970,8669637,13385655,58918177,25731729,24588942,8508788,12642930,778224954,5561561,10057009,14945610,16044860,24192029,14559704,10470569,26008512,6584471,10612556,11599934,22176150,11501028,17046449,29625544,79369196,17954604,15608346,33244291,46363361,29770181,24798294,19883263
2018年07月23日,16452,230797,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3206083,17965,60284,80941,33822,57753,37574,2696332,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6812686,251589,2460536,1729206,157633,402366,207472,4195117,507860,4442513,327579,635357,780574,1220811,226946,577932,6444100,2875967,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023496,4190246,2212813,540854,2262601,1136048,1434646,883913,21536645,50446510,2899955,6569667,1680798,3252593,19448600,3279857,77913308,1267673,2308453,1617177,6253983,10583835,3046214,7875082,9738635,26379137,9536546,4858970,8669637,13385655,59064182,25821544,24667585,8508788,12642930,778228879,5561561,10057009,14945610,16044860,24192029,14611392,10470569,26217996,6584471,10612556,11599934,22176150,11501028,17046449,29625544,79369196,17979500,15608346,33244291,46697817,29770181,24798294,19883805
2018年07月24日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3208474,17965,60284,80941,33822,57753,37574,2696404,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6812686,251589,2460536,1729206,157633,402366,207472,4195117,507860,4442513,327579,635357,780574,1220811,226946,577932,6444097,2875967,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023496,4190246,2212813,540854,2262601,1136048,1434646,883913,21559304,50446510,2899955,6576273,1680798,3252593,19508642,3279857,77913308,1267673,2308453,1617177,6253983,10600477,3046214,7875082,9738635,26379137,9549900,4858970,8669637,13385655,59230995,25853825,24699272,8508788,12642930,778238198,5561561,10057009,14945610,16044860,24192029,14611392,10470569,26238897,6584471,10612556,11599934,22176150,11501028,17046449,29625581,79369196,17985139,15608346,33844283,46871702,29787014,24798294,20201860
2018年07月25日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3208474,17965,60284,80941,33822,57753,37574,2696472,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6827790,251589,2460536,1729206,157633,402366,207472,4195117,508980,4442513,327579,635357,780574,1220811,226946,577932,6444091,2875967,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023774,4190246,2212813,540854,2279060,1136048,1434646,883913,21577271,50446510,2899955,6576273,1680798,3252593,19508642,3279857,77913308,1267673,2308453,1617177,6253983,10600477,3046214,7875196,9738635,26379137,9558692,4858970,8669637,13385655,59463088,25853825,24723233,8508788,12642930,778248592,5561561,10057009,14957508,16044860,24192029,14675008,10470569,26264289,6584471,10612556,11599934,22176150,11562255,17046449,29625581,79369196,17988336,15608346,34676352,47205084,29905854,24798294,20520475
2018年07月26日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3208474,17965,60284,80941,33822,57753,37574,2696521,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6835754,251788,2460536,1729206,157633,402366,207472,4195117,508980,4442513,327579,635357,780574,1220811,226946,577932,6444083,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023774,4190246,2212813,540854,2310925,1136048,1434646,883913,21603279,50446510,2899955,6576273,1680798,3252593,19508642,3279857,77913308,1267673,2308453,1617177,6253983,10600477,3046214,7875196,9738635,26379137,9561584,4858970,8669637,13385655,59542172,25853825,24786776,8508788,12642930,778260418,5561561,10057009,14957508,16044860,24192029,14675008,10470569,26321230,6584471,10612556,11599934,22176150,11562255,17046449,29676871,79369196,17992750,15608346,34729982,47348275,29962937,24798294,20643361
2018年07月27日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3208876,17965,60284,80941,33822,57753,37574,2696521,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6835754,251788,2460536,1729206,157633,402366,207472,4195117,508980,4442513,327579,635357,780574,1220811,226946,577932,6444078,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2023774,4190246,2212813,540854,2310925,1136048,1434646,883913,21620446,50446510,2899955,6576273,1680798,3252593,19517922,3279857,77913308,1267673,2308453,1617177,6253983,10600477,3046214,7875196,9738635,26379137,9564039,4858970,8669637,13385655,59718067,25853825,24839391,8508788,12642930,778273936,5561561,10057009,14961170,16044860,24192029,14675008,10470569,26381478,6584471,10612556,11599934,22176150,11562255,17046449,29676871,79369196,18026780,15608346,34816790,47519653,29991452,24798294,20643557
2018年07月28日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3209089,17965,60284,80941,33822,57753,37574,2696521,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,183193,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6835754,251788,2460536,1729206,157633,402366,207472,4195117,509800,4442513,327579,635357,780574,1220811,226946,577932,6444073,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4191866,2212813,540854,2316680,1136048,1434646,883913,21633373,50446510,2899955,6576273,1680798,3255850,19517922,3279857,77913308,1267673,2308453,1617177,6253983,10605847,3046214,7875196,9738635,26379137,9567801,4858970,8669637,13385655,59858180,25853825,24879475,8508788,12642930,778285412,5561561,10057009,14961170,16044860,24192029,14790003,10470569,26441155,6584471,10612556,11599934,22176150,11562255,17046449,29676871,79369196,18064018,15608346,34816790,47878209,30068716,24798294,20643557
2018年07月29日,16452,232551,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211118,17965,60284,80941,33822,57753,37574,2697709,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6835754,251788,2460536,1729206,157633,402366,207472,4195117,509800,4442513,327579,635357,780574,1220811,226946,577932,6444068,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4193871,2212813,540854,2316680,1136048,1434646,883913,21650676,50446510,2899955,6576273,1680798,3255850,19533276,3279857,77913308,1267673,2308453,1617177,6253983,10605847,3046214,7875196,9738635,26379137,9569262,4858970,8669637,13385655,60050549,25878925,24926515,8508788,12642930,778299968,5561561,10057009,14961170,16044860,24192029,14790003,10470569,26531587,6584471,10612556,11599934,22176150,11562255,17046449,29676871,79369196,18105558,16140318,34923149,47878209,30107643,24798294,21141315
2018年07月30日,16452,232750,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211220,17965,60284,80941,33822,57753,37574,2704073,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6835754,251788,2460536,1729206,157633,402366,207472,4195117,510628,4442513,327579,635357,780574,1220811,226946,577932,6444058,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4193871,2212813,540854,2316680,1136048,1434646,883913,21667089,50446510,2899955,6576273,1680798,3255850,19594679,3279857,77913308,1267673,2308453,1617177,6253983,10612723,3046214,7875196,9738635,26379137,9571477,4858970,8669637,13385655,60220464,25878925,25085046,8508788,12642930,778311055,5561561,10057009,14961170,16044860,24206474,14872403,10470569,26555893,6584471,10612556,11599934,22176150,11562255,17046449,29676871,79369196,18144676,16140318,34923149,47878209,30130941,24798294,21319306
2018年07月31日,16452,232750,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211220,17965,60284,80941,33822,57753,37574,2704073,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6854233,251788,2460536,1729206,157633,402366,207472,4195117,510628,4442513,327579,635357,780574,1220811,226946,577932,6444055,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4193871,2212813,540854,2316680,1136048,1434646,883913,21683139,50446510,2899955,6576273,1680798,3255850,19594679,3279857,77913308,1267673,2308453,1617177,6253983,10615705,3046214,7875196,9738635,26380110,9575857,4858970,8669637,13385655,60311097,25878925,25156836,8508788,12642930,778332782,5561561,10057009,14961170,16044860,24206474,14993815,10470569,26625707,6584471,10612556,11599934,22176150,11562255,17046449,29676906,79369196,18157398,16273534,34923149,47878209,30130941,24798294,21319306
2018年08月01日,16452,232750,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211220,17965,60284,80941,33822,57753,37574,2704073,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6873224,251788,2460536,1729206,157633,402366,207472,4195117,510628,4442513,327579,635357,780574,1220811,226946,577932,6444045,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4193871,2212813,540854,2325564,1136048,1434646,883913,21702819,50446510,2899955,6576273,1680798,3255850,19601536,3279857,77913308,1267673,2308453,1617177,6253983,10615705,3046214,7875196,9738635,26380110,9581592,4858970,8669637,13385655,60629173,25878925,25202498,8508788,12642930,778337867,5561561,10057009,14967913,16044860,24206474,15133823,10470569,26697196,6584471,10612556,11599934,22176150,11586130,17046449,29676906,79369196,18181007,16318943,34925940,47878209,30130941,24798294,21593984
2018年08月02日,16452,232750,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211916,17965,60284,80941,33822,57753,37574,2704073,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6884310,251788,2460536,1729206,157633,402366,207472,4195117,511438,4442513,327579,635357,780574,1220811,226946,577932,6444028,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2024328,4193871,2212813,540854,2327045,1136048,1434646,883913,21722502,50446510,2899955,6576273,1680798,3255850,19601536,3279857,77913308,1267673,2308453,1617177,6253983,10625283,3046214,7875196,9738635,26380110,9606231,4858970,8669637,13385655,60838839,25878925,25227717,8508788,12642930,778358065,5561561,10057009,14967913,16044860,24206474,15283974,10470569,26850992,6584471,10612556,11599934,22176150,11610478,17046449,29676906,79369196,18195424,16318943,34925940,47993861,30130941,24798294,21593984
2018年08月03日,16452,232750,152253,1214068,5417,37338,8760,80753,395854,222810,342161,354602,50710,51017,17048,27803,96919,17253,36135,61037,11563,26575,19192,10960,839033,15574,48701,1104613,70026,30234,18691,39151,266700,140215,11768,84917,79042,109865,24824,41973,265621,3211916,17965,60284,80941,33822,57753,37574,2711156,742068,29597,425587,248484,218488,2398179,792278,45312,181036,694306,200925,64321,133047,253000,7148354,595927,4720147,1258336,1290819,2116973,4327132,218260,1102636,6893121,251895,2460536,1729206,157633,402366,207472,4195117,511438,4442513,327579,635357,780574,1220811,226946,577932,6444024,2879962,537299,653872,468277,369333,10652665,769717,260141,2099808,297773,12198221,26337016,2029975,4193871,2212813,540854,2327045,1136048,1434646,883913,21737751,50446510,2899955,6576273,1680798,3258299,19601536,3279857,77913308,1267673,2308453,1617177,6253983,10625283,3046214,7875196,9738635,26380110,9606563,4858970,8669637,13385655,60950745,25878925,25263426,8508788,12642930,778369046,5561561,10057009,14967913,16044860,24206474,15389708,10470569,26907518,6584471,10612556,11599934,22176150,11755662,17046449,29676906,79369196,18210798,16318943,34935023,48101040,30130941,24798294,21846261
